cod_ubicacion,cod_sector,empleo,excedente,insumos_intermedios_domesticos,insumos_intermedios_importados,exportaciones,ventas_intermedias,ventas_domesticas,produccion_bruta,insumos_intermedios_totales,valor_agregado,remuneraciones,ventas_consumo_final
16.0,8.0,0.1080957800149917,43.28883801980199,753.0608006847652,436.87484529160014,743.9223540900671,740.9576484241456,880.0236621347813,1623.9460162248483,1189.935645976365,434.0103702484829,390.7215322286809,139.06601472245288
16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,14.0,0.2644516229629516,247.29359635132545,260.75140301756625,289.5272303340786,428.6543426330246,339.41316679910574,750.5182494845097,1179.1725931293515,550.2786333516449,628.8939587658896,381.60036342638136,411.1050836972213
16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,18.0,0.4576812088489532,398.0660560740977,630.1417703225807,457.3722798339189,866.2503718428617,760.8974785410412,1390.898180282338,2257.1485521252,1087.5140501564997,1169.6345019687,771.5684458946024,630.0007027531141
16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,20.0,0.1730357855558395,0.0,23595.83583765953,1808.139606116896,0.0,3628.593722000639,26825.79357421399,26825.79357421399,25403.975443776428,1421.8181314493772,1421.8181314493772,23197.19985221335
16.0,21.0,3.885379314422608,5357.050917907378,78043.4204577298,14296.588655800702,0.0,29515.527397437243,146205.59826706356,146205.59826706356,92340.0091135305,53865.58915353305,48508.53823562568,116690.07086962632
16.0,22.0,2.0750112533569336,133.2813580223571,14554.332370141168,1814.2643983596297,331.4485699393165,12028.07956663558,20710.410230771,21041.858800710317,16368.59676748898,4673.262032209518,4539.980674187161,8682.33066413542
16.0,23.0,2.4623143672943115,19605.67848004599,39030.24856003577,0.0,29021.30802359885,25095.741638878317,44094.32915775407,73115.6371803411,39030.24856003577,34085.38862030533,14479.710140259343,18998.58751887576
16.0,24.0,6.396317005157471,10928.586444387098,43909.00767385755,3910.487814684127,0.0,20656.67016378665,79200.85970575536,79200.85970575536,47819.49548752986,31381.364218225488,20452.77777383839,58544.18954196869
16.0,25.0,2.791809320449829,14959.106698087511,34818.578713172785,8449.856878696903,0.0,10998.341519340784,76132.27862544107,76132.27862544107,43268.43559085787,32863.843034583195,17904.736336495687,65133.93710610029
16.0,26.0,3.7609105110168457,61464.61255481315,85524.11782864005,62232.06771544426,76710.26234561738,120449.12443839284,176884.6231312373,253594.8854758429,147756.18554408432,105838.69993175854,44374.08737694538,56435.49869284446
16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,31.0,0.2960396707057953,10329.004711695943,3002.3382367397,1679.3299230967743,10096.58580722836,6438.007676535292,7398.946905274992,17495.53271351517,4681.668159836474,12813.86455266688,2484.859840970936,960.9392287396998
16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,33.0,0.1111952140927314,605.9304805774514,3004.3585273050144,95.0255320242734,0.0,3783.453298355797,4411.67233247908,4411.67233247908,3099.3840593292875,1312.2882731497923,706.3577925723412,628.2190341232832
16.0,34.0,0.0878132134675979,689.3881906202491,406.8042155988503,126.34918008559566,110.0672810169275,1441.9927345487065,1441.9927345487065,1552.060015565634,533.1533956844459,1018.906619881188,329.518429260939,0.0
16.0,35.0,0.1296708881855011,680.0441781616097,944.8524900057488,196.94219154519325,22.816476310443942,2191.119126116896,2565.2996278045352,2588.1161041149794,1141.7946815509422,1446.3214225640372,766.2772444024273,374.18050269945707
16.0,36.0,0.4556905329227447,611.4943192794634,16317.42147930757,3851.3768463698498,479.1179508961993,4882.327244060045,21005.87119188502,21484.9891417694,20168.79832567742,1316.1908160919834,704.69649681252,16123.54394681316
16.0,37.0,0.3034109771251678,20251.03583564612,576.4143480191632,16.898675582242095,1.1973441328648995,4070.340305752795,21866.921362049183,21868.11870618205,593.3130236014053,21274.805682580645,1023.7698469345256,17796.581056296392
16.0,38.0,0.0288929585367441,4003.1196652008944,745.7601047179814,1915.5399613260936,0.0,5195.304082233152,7189.846281842223,7189.846281842223,2661.3000670558927,4528.546215798147,525.4265505972533,1994.5421996090704
16.0,39.0,0.6619857549667358,15037.508876090707,14540.86364798978,2172.898314925583,1025.461426386458,23021.70091876078,44639.50253229256,45664.96395867901,16713.761962915363,28951.20199576365,13913.693119672947,21617.801613531778
16.0,40.0,0.4401536881923675,11551.010196716705,6039.203126372405,1307.8144460121366,574.4464503660172,26476.707528023,27090.23164996232,27664.678099316512,7347.017572384542,20317.66052693197,8766.650330215267,613.5241219393165
16.0,41.0,0.1175267919898033,13640.928400618332,18896.422648426706,2640.148640347493,3664.570923273076,26171.49314787097,34947.06154682338,38611.63246908464,21536.57128978601,17075.061180310444,3434.132778680293,8775.568397940595
16.0,42.0,1.003131628036499,8896.877350735227,8455.702571252636,711.9103646885978,766.4531599718939,31287.37554093133,33282.408414262536,34048.86157423443,9167.612934929415,24881.2486382932,15984.371287557968,1995.032873331204
16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,44.0,2.583723783493042,3681.773553834557,7410.850526150111,1643.7090474557651,0.0,2778.496859727882,37499.66451866369,37499.66451866369,9054.559573605877,28445.10494505781,24763.33139122325,34721.16765994762
16.0,45.0,1.7895833253860474,18864.901370184605,22384.77576734334,7122.184949319706,0.0,12156.98851095752,70058.56648518684,70058.56648518684,29506.96071666305,40551.60576852379,21686.70439833919,57901.57797524114
16.0,46.0,3.857445001602173,30753.985373925265,9680.289986391568,2547.197088950495,0.0,1726.9513992666878,56536.22347204599,56536.22347204599,12227.487075342064,44308.73639670393,13554.751022778664,54809.272072779306
17.0,1.0,3.1002442836761475,23598.018407532418,29216.478926748,8535.05415160396,11552.719840143083,31723.93226681316,63138.80636271607,74691.52620285915,37751.53307936378,36939.99312349537,13341.97471596295,31414.874095902906
17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,4.0,9.944273948669434,240404.83526366277,270636.40762700734,43747.10934788374,425867.4328917892,197173.25499490768,205326.3526416046,631193.7855333938,314383.51697489107,316810.26855951454,76405.4332958518,8153.097646696902
17.0,5.0,0.5592673420906067,941.571444716704,2274.35172502076,291.9849821373363,805.354477858831,375.2002809888215,3297.658983246247,4103.013461105078,2566.3367071580965,1536.6767539469818,595.1053102420952,2922.458702257426
17.0,6.0,0.2042818367481231,0.0612432781858831,638.2628224694986,364.5858772583839,0.5426780964548068,145.41942607473652,1166.615055974449,1167.157734070904,1002.8486997278824,164.30903434302138,164.24779106483552,1021.1956298997126
17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8.0,0.0483722612261772,26.27745003641009,365.4376392360268,54.95634221909933,0.0,514.3651077662089,532.0368107620569,532.0368107620569,420.39398145512615,111.64282930693068,85.3653792705206,17.671702995847973
17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,14.0,0.0636532008647918,15.031949541999362,133.14251645097414,0.0,0.0,106.29336231491536,202.4448588080485,202.4448588080485,133.14251645097414,69.30234235707442,54.27039281507505,96.15149649313318
17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,18.0,0.2113569229841232,82.88360085340148,381.7884319335676,115.89742194059409,0.0,516.3169246068348,756.2459864017885,756.2459864017885,497.6858538741616,258.560132527627,175.6765316742255,239.92906179495367
17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,20.0,0.4798237979412079,6891.399400288726,4558.210585663367,0.0,0.0,4442.686904753753,13951.771742058128,13951.771742058128,4558.210585663367,9393.56115740658,2502.1617561060366,9509.084838316194
17.0,21.0,3.4574942588806152,63631.86363401852,200520.3995041073,34073.01098426829,0.0,31815.99825849888,341596.7796532737,341596.7796532737,234593.4104883756,107003.36916388632,43371.50552986777,309780.7813947748
17.0,22.0,0.3609377145767212,226.9028781807729,5388.593051727882,518.73755688023,0.0,3072.764006939636,6569.727973467901,6569.727973467901,5907.330608608112,662.3973648597891,435.4944866790162,3496.963966528266
17.0,23.0,2.068365812301636,5226.462419582243,27589.637060037046,0.0,7473.776934101565,17192.489392802298,34795.400723643565,42269.17765774513,27589.637060037046,14679.54059770808,9453.078178125836,17602.911330841263
17.0,24.0,4.366399765014648,21377.756247384223,52769.40213928841,5331.5040576429255,0.0,14591.159412961992,90948.10272306611,90948.10272306611,58100.90619693133,32847.1965271466,11469.44027875056,76356.94331010412
17.0,25.0,1.6402146816253662,11363.685813370808,26588.309031675504,6352.8784756614505,0.0,2707.6633099508144,51793.72103284062,51793.72103284062,32941.18750733695,18852.533525503677,7488.847712132865,49086.05772288981
17.0,26.0,0.8536818027496338,7180.147850015969,16771.714862809327,10805.8140648023,204.88274054295755,25350.183382535928,38143.83022767423,38348.71296821718,27577.528927611624,10771.184040605558,3591.036190589588,12793.646845138292
17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,35.0,0.1614876091480255,229.43878477674863,4929.175391294794,1092.131788070265,79.00829198594698,3829.3331667786647,7512.095786199937,7591.104078185884,6021.30717936506,1569.796898820824,1340.3581140440754,3682.7626204330886
17.0,36.0,0.5863916873931885,231.6408766528266,18874.776881170237,4386.323754005749,722.5292629115299,3501.0475620364105,30765.978280595333,31488.50754350687,23261.100635175982,8227.406908330884,7995.766031678058,27264.93071754711
17.0,37.0,0.799457848072052,79877.15920369978,2074.4887467518365,61.54742743404663,7.694485145959757,33935.646660088154,86809.11752146663,86816.81200661258,2136.0361741858837,84680.7758324267,4803.616628726924,52873.47086137847
17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,39.0,0.1187067553400993,2703.601759918237,5498.411998374961,634.8103247371447,267.6040895509421,1467.4260942063238,10232.167708974768,10499.771799537528,6133.222323112105,4366.549476425424,1662.9477165071862,8764.741615780262
17.0,40.0,0.1628769189119339,69.52257653656979,31083.312451331843,7213.72621558352,49.23112573874161,6814.484227454487,42362.83525222613,42412.06637796487,38297.03866590354,4115.027712061322,4045.505135524752,35548.35102477164
17.0,41.0,0.061392031610012,4133.483546153944,3675.438954189716,667.3478793688918,1032.9980184528904,8650.610681162569,9169.618471174705,10202.616489627597,4342.786832546791,5859.829657080805,1726.3461109268603,519.0077900121368
17.0,42.0,0.4249642491340637,4706.070345106356,2121.028534566592,134.21552037815394,0.2495465269881827,9967.45186003194,11389.654486106674,11389.904032633664,2255.2440559565634,9134.659977688918,4428.5896325825615,1422.2026250629192
17.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,44.0,0.8018482327461243,612.8699607997445,1742.7965261450015,0.0,0.0,90.72556545512616,6859.867165076973,6859.867165076973,1742.7965261450015,5117.070637920154,4504.200678132226,6769.141598610029
17.0,45.0,0.7248836755752563,6321.829071575854,7938.940501667199,2519.1328848904504,0.0,707.1574601239221,20489.13755740147,20489.13755740147,10458.073387569468,10031.06417084382,3709.235099267966,19781.98009727755
17.0,46.0,1.9841728210449217,1507.0821903698495,3010.9262982254872,595.8722829409135,988.0484351018844,539.0303625014373,7519.916410562761,8507.964845664645,3606.7985811664007,4901.166264498243,3394.0840731165763,6980.886048061322
18.0,1.0,10.768898963928224,97694.53168008177,180449.14058169277,62126.993756903226,80550.65625100223,228376.6074101412,333544.68557483744,414095.34182482783,242576.13433758417,171519.2074872437,73824.67580716193,105168.07816469629
18.0,2.0,0.3526635468006134,780.1318625461514,5586.245699904184,1241.5034788016608,0.0,4474.879729180454,9816.491097060363,9816.491097060363,6827.749178705844,2988.7419183545194,2208.610055808368,5341.61136787991
18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,4.0,2.559358596801758,71491.74195127435,23937.326030656022,3688.1319888597895,77746.68788408049,30900.3035942817,38058.45344623443,115805.14133031492,27625.45801951581,88179.68331079911,16687.941359524753,7158.14985195273
18.0,5.0,1.934431552886963,31712.247918891087,13049.706750783776,3139.847464288726,13254.064961185562,3747.140916410093,37813.94748347237,51068.012444657936,16189.5542150725,34878.45822857362,3166.210310694347,34066.80656706228
18.0,6.0,0.1016072034835815,11.601338429894602,340.79183264132865,183.7021016569786,0.0,203.1730030175663,611.6936483015012,611.6936483015012,524.4939342983073,87.19971400319388,75.59837557329926,408.5206452839348
18.0,7.0,0.2243074923753738,85.03983818077292,662.5537999105717,70.40402725774513,488.8913846924305,511.428274631747,511.428274631747,1000.3196583123604,732.9578271683168,267.36183114404344,182.32199296327053,0.0
18.0,8.0,0.1396942287683487,34.380838888534015,525.834306902587,0.0,0.0,608.9590309038646,684.1144672603002,684.1144672603002,525.834306902587,158.2801603577132,123.89932146917918,75.15543635643564
18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,12.0,0.1958937644958496,282.9996012417758,1735.804159243692,245.042797613542,8.299255435324177,2611.511944993932,2611.511944993932,2619.811201441073,1980.846956857234,638.9642435720217,355.9646423302459,0.0
18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,14.0,1.1769911050796509,1092.9444777106355,1986.5348109715744,1179.4089293695306,0.0,3587.366947423826,5917.838727000959,5917.838727000959,3165.943740341105,2751.8949866598527,1658.9505089492177,2330.471780588949
18.0,15.0,0.1088321655988693,229.93574997892048,268.0128829690196,0.0,2.399299117214947,328.82089859597573,828.1747009287768,830.5739990341743,268.0128829690196,562.5611160651549,332.6253660862344,499.353802332801
18.0,16.0,0.2385508865118026,5909.359978210156,1845.059772555733,0.0,504.2913726630469,3114.414461802619,8158.625930138613,8662.91730280166,1845.059772555733,6817.857531257744,908.4975530475888,5044.211468335995
18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,18.0,2.3495028018951416,1641.184054321303,4407.169051339508,1829.054968763973,0.0,8210.928610463112,12083.604160633664,12083.604160633664,6236.224020103481,5847.380139518365,4206.196086208879,3872.675549158735
18.0,19.0,0.6669530272483826,26896.11374002938,79741.90519855381,69163.34438706611,0.0,16626.858537351643,189933.9087808572,189933.9087808572,148905.24958561992,41028.65919624912,14132.54545520792,173307.0502435056
18.0,20.0,0.5595776438713074,7846.446739929735,2206.702746787608,168.74653015649952,0.0,10530.473693955926,14334.083318954968,14334.083318954968,2375.449277955925,11958.634040999044,4112.187301069307,3803.609624999042
18.0,21.0,9.420191764831545,27917.45603082465,193226.39929503927,34974.97405316129,0.0,67458.46550721943,345301.65053759696,345301.65053759696,228201.37334820055,117100.27718939637,89182.8211585717,277843.18503037747
18.0,22.0,1.290274143218994,138.7954578090067,9119.568051664006,737.2865060772916,28.35918927882465,7714.7956249939325,11345.88330465666,11374.242493935484,9856.854557741295,1517.3879372060044,1378.5924793969978,3631.087679662728
18.0,23.0,9.479103088378906,29230.54781137272,95776.40588504632,0.0,29696.588395876075,95634.23940305844,161524.35077390226,191220.93917079017,95776.40588504632,95444.53328574386,66213.98547335931,65890.11137084382
18.0,24.0,10.169388771057127,15544.691220256787,119150.96508301244,12316.186258079846,0.0,47379.58306751325,177668.1668397317,177668.1668397317,131467.1513421041,46201.0154976276,30656.324277370808,130288.58377221844
18.0,25.0,2.215036392211914,7203.694456733312,40242.79810435516,9700.367504608112,0.0,6950.960171988502,70955.33241112488,70955.33241112488,49943.16560997508,21012.166801149797,13808.47234441648,64004.372239136384
18.0,26.0,5.469881534576416,55621.87794175918,111796.11092687064,72557.24542951389,5641.1418885723415,200346.84769671032,291255.5095705449,296896.6514581054,184353.35635739635,112543.29510172084,56921.41715894986,90908.66187383456
18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,30.0,0.0909510776400566,959.9778110610029,144.86641024081763,0.0,0.0,1266.900407977004,1440.812398053018,1440.812398053018,144.86641024081763,1295.9459878122009,335.9681767511977,173.91199007601406
18.0,31.0,0.1765833795070648,2713.29082737528,2050.5378269434686,166.1176618332801,183.0641225116576,5332.621215253913,5710.817955771319,5893.882077271159,2216.655488776749,3677.226589506228,963.9357611191311,378.19674051740657
18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,34.0,0.2329471409320831,4228.419488838071,1777.5686924611944,556.8125741603321,298.8595421373363,3854.036861465346,8719.386588126477,9018.246130263811,2334.3812666215267,6683.864863642287,2455.445374804216,4865.349726661131
18.0,35.0,0.1558346897363662,23.528104625998083,632.872626795273,131.7655524854679,1.4140278454167998,1059.5816393484508,1190.8881920408814,1192.302218874481,764.6381802925583,427.66403959374,404.135934967742,131.30655269243053
18.0,36.0,0.3321146368980407,1061.0580821564995,11609.572832899394,2698.271761303098,364.5067045774513,4463.3292507595015,16195.051279902906,16559.55798346854,14307.844594202492,2251.7133902778664,1190.6553081213672,11731.722029143404
18.0,37.0,1.5187931060791016,91256.8521854794,627.5875063251358,21.314770447780266,134.94677289045032,28200.146860836798,97477.55561101246,97612.50238491473,648.9022777847333,96963.60010712998,5706.747921650591,69277.40875118748
18.0,38.0,0.0896347314119339,4883.835244438199,1174.4055888904504,0.0,0.0,8579.350769783456,8671.458391680613,8671.458391680613,1174.4055888904504,7497.052801778345,2613.2175583519643,92.10762189715746
18.0,39.0,0.5935715436935425,22181.42122608751,12244.415320273396,1176.38195444267,1854.819228095816,18479.25358473076,46328.562007680615,48183.38123577643,13420.797274716066,34762.583961060365,12581.16273598467,27849.308422949856
18.0,40.0,1.026029109954834,21586.735918175666,10767.29501857809,0.0,75.8222350942191,48359.2576641022,57033.53057538167,57109.35281047589,10767.29501857809,46342.05779088598,24755.32187372213,8674.272911279462
18.0,41.0,0.3175165951251983,23658.346636591505,38686.57871524752,6543.846357493453,6860.75223405685,59145.78587881188,70913.05711252891,77773.80934658575,45230.425072740974,32543.38427384477,8885.037636241455,11767.271233717023
18.0,42.0,1.2030584812164309,15140.178797174063,10771.409326788886,684.5100534270201,23.412192858511656,41377.93305495752,43038.35676788758,43061.768960746085,11455.919379204088,31605.849581542,16465.670784367932,1660.4237139418717
18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,44.0,3.8073067665100098,4309.975078459279,10504.364074056852,2305.4489303915684,0.0,1084.087483278186,62537.43110997892,62537.43110997892,12809.81300444842,49727.61810451868,45417.643026059406,61453.343626700735
18.0,45.0,3.948636531829834,8662.73678346343,45837.19068607857,14683.57083907761,0.0,7403.2152889786,137793.81638945767,137793.81638945767,60520.76152515618,77273.0548643015,68610.31807982625,130390.60110047908
18.0,46.0,4.770796298980713,5799.705661322261,12855.562299870968,2575.1192591555414,3.035451932290003e-06,4377.1361563615455,37039.524165692754,37039.5241687282,15430.681559026509,21608.842609701693,15809.136948379431,32662.3880093312
19.0,1.0,1.2959192991256714,41617.48246974385,44053.32350775599,12897.49751047972,25465.30453722389,55816.47298223954,83356.22206598787,108821.52660321177,56950.82101823571,51870.70558497605,10253.223115232197,27539.74908476014
19.0,2.0,0.1137334555387497,2.329690133503673,914.2265820555732,0.0,123.84001784477802,1247.8908760855957,1319.940118290642,1443.78013613542,914.2265820555732,529.5535540798468,527.2238649581603,72.04924220504631
19.0,3.0,0.3490968942642212,9437.451263816032,5711.59174508336,278.0655581066752,192.00349809773235,15973.923492701377,15973.923492701377,16165.926989787287,5989.657302178218,10176.26968760907,738.8184237930374,0.0
19.0,4.0,2.4347050189971924,56738.2897583954,125832.4899137247,0.0,0.0,188294.5851924625,197727.6938709524,197727.6938709524,125832.4899137247,71895.20395722773,15156.914198832324,9433.10867848994
19.0,5.0,1.1160860061645508,17526.368635278188,17905.5154955222,2312.113470507825,25803.768949237943,3260.744786529543,13669.833716267009,39473.60266449313,20217.628965018204,19255.97369947493,1729.6050641967424,10409.088929737463
19.0,6.0,0.160806119441986,2.056383100606835,491.9596498601086,249.81665590290643,0.0,282.8242361009262,882.543507142766,882.543507142766,741.776305763015,140.7672013797509,138.71081929096135,599.7192710418396
19.0,7.0,0.1664404571056366,84.27149345768125,483.94466652187793,0.0,0.0,637.6919409773235,637.6919409773235,637.6919409773235,483.94466652187793,153.7472744554455,69.4757809977643,0.0
19.0,8.0,0.0782277956604957,66.11495189013095,519.4007909856276,0.0,0.0,663.3188521801342,663.3188521801342,663.3188521801342,519.4007909856276,143.91806018268923,77.80310829255829,0.0
19.0,9.0,0.0087109804153442,1050.1764321788569,574.6090817860108,3512.0681446489943,738.8165256237623,3468.455839764931,4501.797689929096,5240.614215552859,4086.6772264350047,1153.9369891178535,103.76055693899713,1033.3418501641647
19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,12.0,0.2005474418401718,1286.406676399872,10525.639400830403,6553.791409671031,0.0,19263.52165323794,19263.52165323794,19263.52165323794,17079.430810501435,2184.090842736506,897.6841663366337,0.0
19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,14.0,0.9876075983047484,5381.269000993932,1820.937519698499,4528.713758579367,12439.06106089556,1780.9725268399873,2833.207378907697,15272.268439803256,6349.651278277866,8922.617161525392,3541.348159519642,1052.23485206771
19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,18.0,0.5853706002235413,576.6785132826573,1627.2765636640052,0.0,0.0,1981.9619997700415,2929.592393729799,2929.592393729799,1627.2765636640052,1302.3158300657938,725.6373167831364,947.6303939597572
19.0,19.0,2.6214592456817627,118787.1725868847,517452.60095457296,465170.44076676335,0.0,92950.76136801788,1213786.5470840295,1213786.5470840295,982623.0417213364,231163.50536269307,112376.33277580836,1120835.7857160114
19.0,20.0,0.4954811036586761,8044.604334523156,4000.2666803551583,357.45852380964544,0.0,3525.7669500095817,17557.41316341616,17557.41316341616,4357.725204164804,13199.687959251356,5155.083624728201,14031.64621340658
19.0,21.0,4.036304473876953,72437.7026625206,158233.65152442543,27620.340361893323,0.0,57264.7486004267,296785.72621975344,296785.72621975344,185853.99188631875,110931.73433343468,38494.03167091408,239520.97761932676
19.0,22.0,0.79059237241745,395.62813386649634,6278.081544390929,24.363117991695944,0.050803347173427,3491.1500561660814,7457.413742594698,7457.464545941872,6302.444662382625,1155.0198835592464,759.39174969275,3966.263686428617
19.0,23.0,2.559119939804077,14229.09460501054,41353.46609516704,0.0,1619.227722894922,43613.66465320472,70293.73061696839,71912.9583398633,41353.46609516704,30559.492244696263,16330.397639685723,26680.065963763656
19.0,24.0,9.26749038696289,55575.63331016033,108692.74069182754,9613.191093769405,0.0,26553.197361190672,199714.1355714596,199714.1355714596,118305.93178660877,81408.20378586267,25832.57047570233,173160.93821026894
19.0,25.0,4.010698795318604,30603.314329663368,71901.449878168,17275.571858253596,0.0,6565.744719882467,139667.61519560523,139667.61519560523,89177.0217364216,50490.59345918365,19887.27912952028,133101.87047572277
19.0,26.0,5.421701431274414,39705.70060432066,180412.2365638582,122484.0703801418,13955.511494725008,293282.43918020313,379259.3230500671,393214.8345447921,302896.306944,90318.52760079208,50612.82699647141,85976.88386986394
19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,29.0,1.3101202249526978,82548.11022103098,135072.07347568954,2111.840889366976,28272.15469340658,226186.99236462216,226190.1221513178,254462.27684371252,137183.91436606835,117278.36247865602,34730.25225762504,3.129786695624401
19.0,30.0,0.175530806183815,993.8165455534972,895.3060455675503,0.0,0.0,496.1609693005429,2938.169822027467,2938.169822027467,895.3060455675503,2042.8637764599168,1049.0472309064196,2442.0088527269245
