location_code,sector_code,employment,surplus,domestic_intermediate_inputs,imported_intermediate_inputs,exports,intermediate_sales,domestic_sales,gross_output,total_intermediate_inputs,value_added,wages,consumer_sales
3.0,16.0,0.285117357969284,15.687573223890132,32.269315260300225,4.467528640051102,3.1194542203768765,9.161119059725328,63.74445078377515,66.86390500415203,36.736843900351325,30.127061103800703,14.439487879910573,54.58333172277228
3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,18.0,3.603097915649414,93.35697550558928,101.43369479527308,28.33862850846375,11.187934344298943,198.71254645927817,288.0891989664644,299.27713331076336,129.7723233037368,169.50481000702652,76.14783450143725,89.37665250718621
3.0,19.0,0.259754329919815,55.561849358032575,112.33779481571383,98.86267106866816,0.0,298.6769158403066,298.6769230839987,298.6769230839987,211.200465884382,87.47645719961673,31.91460784158416,7.243692111146598e-06
3.0,20.0,0.6912940740585327,41.13367346406898,8.604023678058129,0.7691760012775472,0.0,61.05891229894603,63.12529499457042,63.12529499457042,9.373199679335675,53.75209531523475,12.618421851165762,2.066382694346854
3.0,21.0,14.008386611938477,564.4340886924306,1573.0496165940594,280.89349612903226,0.0,825.2562734576812,3153.762506493772,3153.762506493772,1853.943112723092,1299.8193937706803,735.3853050782498,2328.506233034813
3.0,22.0,5.597692966461182,37.59906351836474,44.45338429766848,49.51366963142766,39.054834618971576,15.051443492813798,107.67865163589909,146.73348625614818,93.96705393037368,52.76643232577451,15.167368807409773,92.62720814308528
3.0,23.0,17.537656784057617,522.4445872232513,119.54742960970935,0.852668675822421,100.29510261002876,62.850237497285214,581.128965870329,681.4240684803577,120.40009828553178,561.0239701948259,38.579382971574574,518.2787283743213
3.0,24.0,22.51411247253418,50.72157483615458,72.04294352858511,13.77801694155222,0.0,35.869517271159374,174.1270181718301,174.1270181718301,85.82096047013734,88.30605770297029,37.58448286681571,138.25750090067072
3.0,25.0,10.124807357788086,110.2888912896838,142.75780365378472,36.34029511977004,0.0,60.866968514851486,335.2565789473012,335.2565789473012,179.09809877355477,156.1584801737464,45.86958888534015,274.3896104337272
